timestamp,rawAccX,rawAccY,rawAccZ,rawGyroX,rawGyroY,rawGyroZ,rawKemiringanX,rawKemiringanY,offsetKemiringanX,offsetKemiringanY,kemiringanX,kemiringanY,gyroOffsetX,gyroOffsetY,gyroOffsetZ,kecepatanRotasiX,kecepatanRotasiY,kecepatanRotasiZ,label
1813948,-15728,208,-15752,-24,-2737,294,179.24,44.95,-172.98,65.66,352.22,-20.71,514.03,-233.62,33.35,-4.11,-19.11,1.99,jalan_bungkuk
1814199,-11048,-52,-10888,2288,-145,1583,-179.73,45.42,-172.98,65.66,-6.75,-20.24,514.03,-233.62,33.35,13.54,0.68,11.83,jalan_bungkuk
1814400,-10064,-4340,-8108,2074,-869,2593,-151.84,47.58,-172.98,65.66,21.14,-18.08,514.03,-233.62,33.35,11.91,-4.85,19.54,jalan_bungkuk
1814604,-7904,-2312,-9620,-2128,-89,134,-166.49,38.62,-172.98,65.66,6.49,-27.04,514.03,-233.62,33.35,-20.17,1.1,0.77,jalan_bungkuk
1814808,-8696,1480,-7864,114,-1952,-1318,169.34,47.38,-172.98,65.66,342.32,-18.28,514.03,-233.62,33.35,-3.05,-13.12,-10.32,jalan_bungkuk
1815013,-14096,1100,-9880,4042,923,1538,173.65,54.81,-172.98,65.66,346.63,-10.85,514.03,-233.62,33.35,26.93,8.83,11.49,jalan_bungkuk
1815217,-5180,-2048,-8700,4667,6169,1623,-166.75,30.09,-172.98,65.66,6.23,-35.57,514.03,-233.62,33.35,31.7,48.87,12.13,jalan_bungkuk
1815421,-8032,-4276,-14880,-107,-426,3236,-163.97,27.42,-172.98,65.66,9.01,-38.24,514.03,-233.62,33.35,-4.74,-1.47,24.45,jalan_bungkuk
1815625,-9588,-3648,-11404,998,-476,3759,-162.26,38.69,-172.98,65.66,10.72,-26.97,514.03,-233.62,33.35,3.69,-1.85,28.44,jalan_bungkuk
1815829,-4960,-2200,-14340,295,1008,-1419,-171.28,18.87,-172.98,65.66,1.7,-46.79,514.03,-233.62,33.35,-1.67,9.48,-11.09,jalan_bungkuk
1816033,-8336,-68,-11812,323,-5243,-1600,-179.67,35.21,-172.98,65.66,-6.69,-30.45,514.03,-233.62,33.35,-1.46,-38.24,-12.47,jalan_bungkuk
1816237,-10272,656,-9676,3080,-242,-62,176.12,46.65,-172.98,65.66,349.1,-19.01,514.03,-233.62,33.35,19.59,-0.06,-0.73,jalan_bungkuk
1816440,-9480,-5452,-14004,1602,1466,4146,-158.73,32.24,-172.98,65.66,14.25,-33.42,514.03,-233.62,33.35,8.31,12.97,31.39,jalan_bungkuk
1816645,-9096,-2828,-9940,1744,-1971,4863,-164.12,41.35,-172.98,65.66,8.86,-24.31,514.03,-233.62,33.35,9.39,-13.26,36.87,jalan_bungkuk
1816849,-14620,-3164,-13896,-422,-407,1273,-167.17,45.73,-172.98,65.66,5.81,-19.93,514.03,-233.62,33.35,-7.15,-1.32,9.46,jalan_bungkuk
1817050,-9652,628,-15656,-484,-514,-3273,177.7,31.63,-172.98,65.66,350.68,-34.03,514.03,-233.62,33.35,-7.62,-2.14,-25.24,jalan_bungkuk
1817251,-8228,-1484,-10196,-809,-1964,-3994,-171.72,38.61,-172.98,65.66,1.26,-27.05,514.03,-233.62,33.35,-10.1,-13.21,-30.74,jalan_bungkuk
1817453,-12628,-4596,-16296,-1821,1365,-1338,-164.25,36.72,-172.98,65.66,8.73,-28.94,514.03,-233.62,33.35,-17.82,12.2,-10.47,jalan_bungkuk
1817659,-9836,-2824,-15984,-982,-1901,1326,-169.98,31.22,-172.98,65.66,3.0,-34.45,514.03,-233.62,33.35,-11.42,-12.73,9.87,jalan_bungkuk
1817860,-8504,-1040,-10148,2637,751,3342,-174.15,39.82,-172.98,65.66,-1.17,-25.84,514.03,-233.62,33.35,16.21,7.52,25.26,jalan_bungkuk
1818064,-7916,-2296,-11216,-1206,3835,-2662,-168.43,34.66,-172.98,65.66,4.55,-31.0,514.03,-233.62,33.35,-13.13,31.06,-20.58,jalan_bungkuk
1818270,-7876,-2808,-16896,2159,29,-2194,-170.56,24.69,-172.98,65.66,2.42,-40.97,514.03,-233.62,33.35,12.56,2.0,-17.0,jalan_bungkuk
1818474,-6168,-1732,-12840,-2396,-3588,-1786,-172.32,25.46,-172.98,65.66,0.66,-40.2,514.03,-233.62,33.35,-22.21,-25.61,-13.89,jalan_bungkuk
1818675,-8268,-620,-12100,148,956,-2698,-177.07,34.31,-172.98,65.66,-4.09,-31.35,514.03,-233.62,33.35,-2.79,9.08,-20.85,jalan_bungkuk
1818876,-6920,-448,-13540,916,-1358,-3115,-178.1,27.06,-172.98,65.66,-5.12,-38.6,514.03,-233.62,33.35,3.07,-8.58,-24.03,jalan_bungkuk
1819077,-7500,-3248,-10992,-181,2647,999,-163.54,33.2,-172.98,65.66,9.44,-32.46,514.03,-233.62,33.35,-5.31,21.99,7.37,jalan_bungkuk
1819281,-7872,-1256,-15020,1286,1801,2184,-175.22,27.58,-172.98,65.66,-2.24,-38.08,514.03,-233.62,33.35,5.89,15.53,16.42,jalan_bungkuk
1819482,-8268,-6692,-15192,1938,-2088,1543,-156.23,26.48,-172.98,65.66,16.75,-39.18,514.03,-233.62,33.35,10.87,-14.16,11.52,jalan_bungkuk
1819683,-8000,-3408,-9964,322,-4616,1301,-161.12,37.22,-172.98,65.66,11.86,-28.44,514.03,-233.62,33.35,-1.47,-33.45,9.68,jalan_bungkuk
1820715,-8928,-6116,-11568,-4115,1146,-7040,-152.13,34.31,-172.98,65.66,20.85,-31.35,514.03,-233.62,33.35,-35.34,10.53,-54.0,jalan_bungkuk
